contig	source	pi	num_snps	contig_len	theta	snps_present
SUPERPANG_40_length=3626	2XE_S45.pan.rmd.sort	0	0	2344	0	FALSE
SUPERPANG_42_length=2842	2XE_S45.pan.rmd.sort	0	0	1204	0	FALSE
SUPERPANG_46_length=415	2XE_S45.pan.rmd.sort	0	0	415	0	FALSE
SUPERPANG_52_length=19563	2XE_S45.pan.rmd.sort	0	0	16057	0	FALSE
SUPERPANG_53_length=5471	2XE_S45.pan.rmd.sort	0	0	4529	0	FALSE
SUPERPANG_60_length=1938	2XE_S45.pan.rmd.sort	0	0	1225	0	FALSE
SUPERPANG_63_length=74749	2XE_S45.pan.rmd.sort	0	0	64633	0	FALSE
SUPERPANG_64_length=51292	2XE_S45.pan.rmd.sort	0	0	36837	0	FALSE
SUPERPANG_66_length=21572	2XE_S45.pan.rmd.sort	0	0	20499	0	FALSE
SUPERPANG_70_length=39927	2XE_S45.pan.rmd.sort	0	0	26408	0	FALSE
SUPERPANG_72_length=44178	2XE_S45.pan.rmd.sort	0	0	33295	0	FALSE
SUPERPANG_74_length=3380	2XE_S45.pan.rmd.sort	0	0	982	0	FALSE
SUPERPANG_75_length=2765	2XE_S45.pan.rmd.sort	0	0	1586	0	FALSE
SUPERPANG_76_length=2548	2XE_S45.pan.rmd.sort	0	0	2471	0	FALSE
SUPERPANG_77_length=2513	2XE_S45.pan.rmd.sort	0	0	2417	0	FALSE
SUPERPANG_78_length=2030	2XE_S45.pan.rmd.sort	0	0	1007	0	FALSE
SUPERPANG_82_length=805	2XE_S45.pan.rmd.sort	0	0	737	0	FALSE
SUPERPANG_83_length=971	2XE_S45.pan.rmd.sort	0	0	970	0	FALSE
SUPERPANG_93_length=11667	2XE_S45.pan.rmd.sort	0	0	4967	0	FALSE
SUPERPANG_102_length=760	2XE_S45.pan.rmd.sort	0	0	637	0	FALSE
SUPERPANG_104_length=9869	2XE_S45.pan.rmd.sort	0	0	8861	0	FALSE
SUPERPANG_105_length=4628	2XE_S45.pan.rmd.sort	0	0	1770	0	FALSE
SUPERPANG_106_length=4367	2XE_S45.pan.rmd.sort	0	0	2458	0	FALSE
SUPERPANG_107_length=4195	2XE_S45.pan.rmd.sort	0	0	4195	0	FALSE
SUPERPANG_108_length=1664	2XE_S45.pan.rmd.sort	0	0	1664	0	FALSE
SUPERPANG_109_length=948	2XE_S45.pan.rmd.sort	0	0	711	0	FALSE
SUPERPANG_0_length=171158	2XM_S21.pan.rmd.sort	0	0	118230	0	FALSE
SUPERPANG_1_length=135913	2XM_S21.pan.rmd.sort	0	0	77971	0	FALSE
SUPERPANG_2_length=127760	2XM_S21.pan.rmd.sort	0	0	85288	0	FALSE
SUPERPANG_3_length=88079	2XM_S21.pan.rmd.sort	0	0	54149	0	FALSE
SUPERPANG_5_length=76372	2XM_S21.pan.rmd.sort	0	0	59866	0	FALSE
SUPERPANG_6_length=94761	2XM_S21.pan.rmd.sort	0	0	63933	0	FALSE
SUPERPANG_9_length=48983	2XM_S21.pan.rmd.sort	0	0	25902	0	FALSE
SUPERPANG_10_length=47083	2XM_S21.pan.rmd.sort	0	0	34294	0	FALSE
SUPERPANG_11_length=42957	2XM_S21.pan.rmd.sort	0	0	30766	0	FALSE
SUPERPANG_13_length=38273	2XM_S21.pan.rmd.sort	0	0	30169	0	FALSE
SUPERPANG_14_length=36636	2XM_S21.pan.rmd.sort	0	0	18256	0	FALSE
SUPERPANG_15_length=34456	2XM_S21.pan.rmd.sort	0	0	20501	0	FALSE
SUPERPANG_16_length=33730	2XM_S21.pan.rmd.sort	0	0	24173	0	FALSE
SUPERPANG_18_length=31676	2XM_S21.pan.rmd.sort	0	0	19902	0	FALSE
SUPERPANG_19_length=31097	2XM_S21.pan.rmd.sort	0	0	26359	0	FALSE
SUPERPANG_20_length=25241	2XM_S21.pan.rmd.sort	0	0	15084	0	FALSE
SUPERPANG_22_length=21680	2XM_S21.pan.rmd.sort	0	0	15639	0	FALSE
SUPERPANG_23_length=20494	2XM_S21.pan.rmd.sort	0	0	16975	0	FALSE
SUPERPANG_24_length=18481	2XM_S21.pan.rmd.sort	0	0	13049	0	FALSE
SUPERPANG_25_length=110247	2XM_S21.pan.rmd.sort	0	0	88489	0	FALSE
SUPERPANG_26_length=15701	2XM_S21.pan.rmd.sort	0	0	10633	0	FALSE
SUPERPANG_27_length=93768	2XM_S21.pan.rmd.sort	0	0	64835	0	FALSE
SUPERPANG_28_length=13079	2XM_S21.pan.rmd.sort	0	0	12590	0	FALSE
SUPERPANG_29_length=11951	2XM_S21.pan.rmd.sort	0	0	6086	0	FALSE
SUPERPANG_30_length=13391	2XM_S21.pan.rmd.sort	0	0	11083	0	FALSE
SUPERPANG_31_length=9497	2XM_S21.pan.rmd.sort	0	0	4212	0	FALSE
SUPERPANG_32_length=37140	2XM_S21.pan.rmd.sort	0	0	29808	0	FALSE
SUPERPANG_34_length=6980	2XM_S21.pan.rmd.sort	0	0	6968	0	FALSE
SUPERPANG_37_length=21280	2XM_S21.pan.rmd.sort	0	0	17697	0	FALSE
SUPERPANG_38_length=105479	2XM_S21.pan.rmd.sort	0	0	66042	0	FALSE
SUPERPANG_39_length=4331	2XM_S21.pan.rmd.sort	0	0	3413	0	FALSE
SUPERPANG_40_length=3626	2XM_S21.pan.rmd.sort	0	0	2342	0	FALSE
SUPERPANG_44_length=1054	2XM_S21.pan.rmd.sort	0	0	1054	0	FALSE
SUPERPANG_46_length=415	2XM_S21.pan.rmd.sort	0	0	415	0	FALSE
SUPERPANG_48_length=85755	2XM_S21.pan.rmd.sort	0	0	48926	0	FALSE
SUPERPANG_49_length=145855	2XM_S21.pan.rmd.sort	0	0	94970	0	FALSE
SUPERPANG_51_length=19920	2XM_S21.pan.rmd.sort	0	0	8978	0	FALSE
SUPERPANG_52_length=19563	2XM_S21.pan.rmd.sort	0	0	15995	0	FALSE
SUPERPANG_53_length=5471	2XM_S21.pan.rmd.sort	0	0	4523	0	FALSE
SUPERPANG_56_length=6932	2XM_S21.pan.rmd.sort	0	0	6864	0	FALSE
SUPERPANG_58_length=9119	2XM_S21.pan.rmd.sort	0	0	5482	0	FALSE
SUPERPANG_60_length=1938	2XM_S21.pan.rmd.sort	0	0	1228	0	FALSE
SUPERPANG_61_length=57371	2XM_S21.pan.rmd.sort	0	0	48678	0	FALSE
SUPERPANG_64_length=51292	2XM_S21.pan.rmd.sort	0	0	36804	0	FALSE
SUPERPANG_69_length=59648	2XM_S21.pan.rmd.sort	0	0	29240	0	FALSE
SUPERPANG_70_length=39927	2XM_S21.pan.rmd.sort	0	0	26488	0	FALSE
SUPERPANG_72_length=44178	2XM_S21.pan.rmd.sort	0	0	33570	0	FALSE
SUPERPANG_73_length=203242	2XM_S21.pan.rmd.sort	0	0	131234	0	FALSE
SUPERPANG_77_length=2513	2XM_S21.pan.rmd.sort	0	0	2279	0	FALSE
SUPERPANG_83_length=971	2XM_S21.pan.rmd.sort	0	0	969	0	FALSE
SUPERPANG_85_length=145960	2XM_S21.pan.rmd.sort	0	0	105564	0	FALSE
SUPERPANG_87_length=146998	2XM_S21.pan.rmd.sort	0	0	110563	0	FALSE
SUPERPANG_93_length=11667	2XM_S21.pan.rmd.sort	0	0	5005	0	FALSE
SUPERPANG_94_length=41094	2XM_S21.pan.rmd.sort	0	0	38013	0	FALSE
SUPERPANG_97_length=51150	2XM_S21.pan.rmd.sort	0	0	44707	0	FALSE
SUPERPANG_99_length=49566	2XM_S21.pan.rmd.sort	0	0	24442	0	FALSE
SUPERPANG_101_length=51684	2XM_S21.pan.rmd.sort	0	0	33192	0	FALSE
SUPERPANG_102_length=760	2XM_S21.pan.rmd.sort	0	0	630	0	FALSE
SUPERPANG_104_length=9869	2XM_S21.pan.rmd.sort	0	0	8864	0	FALSE
SUPERPANG_108_length=1664	2XM_S21.pan.rmd.sort	0	0	1664	0	FALSE
SUPERPANG_109_length=948	2XM_S21.pan.rmd.sort	0	0	717	0	FALSE
SUPERPANG_9_length=48983	3EE_S46.pan.rmd.sort	0	0	26234	0	FALSE
SUPERPANG_14_length=36636	3EE_S46.pan.rmd.sort	0	0	18655	0	FALSE
SUPERPANG_18_length=31676	3EE_S46.pan.rmd.sort	0	0	20219	0	FALSE
SUPERPANG_19_length=31097	3EE_S46.pan.rmd.sort	0	0	26414	0	FALSE
SUPERPANG_22_length=21680	3EE_S46.pan.rmd.sort	0	0	16857	0	FALSE
SUPERPANG_23_length=20494	3EE_S46.pan.rmd.sort	0	0	16958	0	FALSE
SUPERPANG_24_length=18481	3EE_S46.pan.rmd.sort	0	0	13221	0	FALSE
SUPERPANG_26_length=15701	3EE_S46.pan.rmd.sort	0	0	10779	0	FALSE
SUPERPANG_28_length=13079	3EE_S46.pan.rmd.sort	0	0	12604	0	FALSE
SUPERPANG_29_length=11951	3EE_S46.pan.rmd.sort	0	0	6348	0	FALSE
SUPERPANG_30_length=13391	3EE_S46.pan.rmd.sort	0	0	11416	0	FALSE
SUPERPANG_31_length=9497	3EE_S46.pan.rmd.sort	0	0	4298	0	FALSE
SUPERPANG_33_length=9224	3EE_S46.pan.rmd.sort	0	0	2534	0	FALSE
SUPERPANG_35_length=6880	3EE_S46.pan.rmd.sort	0	0	1419	0	FALSE
SUPERPANG_37_length=21280	3EE_S46.pan.rmd.sort	0	0	17743	0	FALSE
SUPERPANG_38_length=105479	3EE_S46.pan.rmd.sort	0	0	67247	0	FALSE
SUPERPANG_39_length=4331	3EE_S46.pan.rmd.sort	0	0	3440	0	FALSE
SUPERPANG_40_length=3626	3EE_S46.pan.rmd.sort	0	0	2384	0	FALSE
SUPERPANG_42_length=2842	3EE_S46.pan.rmd.sort	0	0	1286	0	FALSE
SUPERPANG_45_length=840	3EE_S46.pan.rmd.sort	0	0	305	0	FALSE
SUPERPANG_46_length=415	3EE_S46.pan.rmd.sort	0	0	415	0	FALSE
SUPERPANG_53_length=5471	3EE_S46.pan.rmd.sort	0	0	4554	0	FALSE
SUPERPANG_60_length=1938	3EE_S46.pan.rmd.sort	0	0	1226	0	FALSE
SUPERPANG_63_length=74749	3EE_S46.pan.rmd.sort	0	0	64292	0	FALSE
SUPERPANG_64_length=51292	3EE_S46.pan.rmd.sort	0	0	37015	0	FALSE
SUPERPANG_66_length=21572	3EE_S46.pan.rmd.sort	0	0	20485	0	FALSE
SUPERPANG_70_length=39927	3EE_S46.pan.rmd.sort	0	0	26920	0	FALSE
SUPERPANG_72_length=44178	3EE_S46.pan.rmd.sort	0	0	33733	0	FALSE
SUPERPANG_76_length=2548	3EE_S46.pan.rmd.sort	0	0	2485	0	FALSE
SUPERPANG_77_length=2513	3EE_S46.pan.rmd.sort	0	0	2432	0	FALSE
SUPERPANG_78_length=2030	3EE_S46.pan.rmd.sort	0	0	1007	0	FALSE
SUPERPANG_82_length=805	3EE_S46.pan.rmd.sort	0	0	726	0	FALSE
SUPERPANG_83_length=971	3EE_S46.pan.rmd.sort	0	0	971	0	FALSE
SUPERPANG_102_length=760	3EE_S46.pan.rmd.sort	0	0	712	0	FALSE
SUPERPANG_104_length=9869	3EE_S46.pan.rmd.sort	0	0	8872	0	FALSE
SUPERPANG_105_length=4628	3EE_S46.pan.rmd.sort	0	0	1770	0	FALSE
SUPERPANG_107_length=4195	3EE_S46.pan.rmd.sort	0	0	4195	0	FALSE
SUPERPANG_108_length=1664	3EE_S46.pan.rmd.sort	0	0	1664	0	FALSE
SUPERPANG_109_length=948	3EE_S46.pan.rmd.sort	0	0	718	0	FALSE
SUPERPANG_9_length=48983	3EM_S22.pan.rmd.sort	0	0	26218	0	FALSE
SUPERPANG_18_length=31676	3EM_S22.pan.rmd.sort	0	0	20214	0	FALSE
SUPERPANG_19_length=31097	3EM_S22.pan.rmd.sort	0	0	26477	0	FALSE
SUPERPANG_22_length=21680	3EM_S22.pan.rmd.sort	0	0	16827	0	FALSE
SUPERPANG_23_length=20494	3EM_S22.pan.rmd.sort	0	0	17029	0	FALSE
SUPERPANG_24_length=18481	3EM_S22.pan.rmd.sort	0	0	13194	0	FALSE
SUPERPANG_26_length=15701	3EM_S22.pan.rmd.sort	0	0	10762	0	FALSE
SUPERPANG_28_length=13079	3EM_S22.pan.rmd.sort	0	0	12604	0	FALSE
SUPERPANG_29_length=11951	3EM_S22.pan.rmd.sort	0	0	6347	0	FALSE
SUPERPANG_30_length=13391	3EM_S22.pan.rmd.sort	0	0	11410	0	FALSE
SUPERPANG_31_length=9497	3EM_S22.pan.rmd.sort	0	0	4284	0	FALSE
SUPERPANG_33_length=9224	3EM_S22.pan.rmd.sort	0	0	2531	0	FALSE
SUPERPANG_35_length=6880	3EM_S22.pan.rmd.sort	0	0	1415	0	FALSE
SUPERPANG_37_length=21280	3EM_S22.pan.rmd.sort	0	0	17741	0	FALSE
SUPERPANG_38_length=105479	3EM_S22.pan.rmd.sort	0	0	67236	0	FALSE
SUPERPANG_39_length=4331	3EM_S22.pan.rmd.sort	0	0	3440	0	FALSE
SUPERPANG_40_length=3626	3EM_S22.pan.rmd.sort	0	0	2381	0	FALSE
SUPERPANG_41_length=3105	3EM_S22.pan.rmd.sort	0	0	636	0	FALSE
SUPERPANG_42_length=2842	3EM_S22.pan.rmd.sort	0	0	1316	0	FALSE
SUPERPANG_45_length=840	3EM_S22.pan.rmd.sort	0	0	301	0	FALSE
SUPERPANG_46_length=415	3EM_S22.pan.rmd.sort	0	0	415	0	FALSE
SUPERPANG_53_length=5471	3EM_S22.pan.rmd.sort	0	0	4550	0	FALSE
SUPERPANG_60_length=1938	3EM_S22.pan.rmd.sort	0	0	1230	0	FALSE
SUPERPANG_63_length=74749	3EM_S22.pan.rmd.sort	0	0	64464	0	FALSE
SUPERPANG_64_length=51292	3EM_S22.pan.rmd.sort	0	0	37074	0	FALSE
SUPERPANG_66_length=21572	3EM_S22.pan.rmd.sort	0	0	20488	0	FALSE
SUPERPANG_70_length=39927	3EM_S22.pan.rmd.sort	0	0	26978	0	FALSE
SUPERPANG_72_length=44178	3EM_S22.pan.rmd.sort	0	0	33873	0	FALSE
SUPERPANG_75_length=2765	3EM_S22.pan.rmd.sort	0	0	1577	0	FALSE
SUPERPANG_76_length=2548	3EM_S22.pan.rmd.sort	0	0	2484	0	FALSE
SUPERPANG_77_length=2513	3EM_S22.pan.rmd.sort	0	0	2432	0	FALSE
SUPERPANG_78_length=2030	3EM_S22.pan.rmd.sort	0	0	995	0	FALSE
SUPERPANG_82_length=805	3EM_S22.pan.rmd.sort	0	0	721	0	FALSE
SUPERPANG_83_length=971	3EM_S22.pan.rmd.sort	0	0	971	0	FALSE
SUPERPANG_93_length=11667	3EM_S22.pan.rmd.sort	0	0	5170	0	FALSE
SUPERPANG_102_length=760	3EM_S22.pan.rmd.sort	0	0	709	0	FALSE
SUPERPANG_104_length=9869	3EM_S22.pan.rmd.sort	0	0	8872	0	FALSE
SUPERPANG_105_length=4628	3EM_S22.pan.rmd.sort	0	0	1933	0	FALSE
SUPERPANG_106_length=4367	3EM_S22.pan.rmd.sort	0	0	2426	0	FALSE
SUPERPANG_107_length=4195	3EM_S22.pan.rmd.sort	0	0	4195	0	FALSE
SUPERPANG_108_length=1664	3EM_S22.pan.rmd.sort	0	0	1664	0	FALSE
SUPERPANG_109_length=948	3EM_S22.pan.rmd.sort	0	0	718	0	FALSE
SUPERPANG_9_length=48983	3XE_S47.pan.rmd.sort	0	0	26198	0	FALSE
SUPERPANG_18_length=31676	3XE_S47.pan.rmd.sort	0	0	20214	0	FALSE
SUPERPANG_19_length=31097	3XE_S47.pan.rmd.sort	0	0	26406	0	FALSE
SUPERPANG_23_length=20494	3XE_S47.pan.rmd.sort	0	0	17016	0	FALSE
SUPERPANG_24_length=18481	3XE_S47.pan.rmd.sort	0	0	13208	0	FALSE
SUPERPANG_26_length=15701	3XE_S47.pan.rmd.sort	0	0	10771	0	FALSE
SUPERPANG_28_length=13079	3XE_S47.pan.rmd.sort	0	0	12604	0	FALSE
SUPERPANG_29_length=11951	3XE_S47.pan.rmd.sort	0	0	6256	0	FALSE
SUPERPANG_30_length=13391	3XE_S47.pan.rmd.sort	0	0	11411	0	FALSE
SUPERPANG_31_length=9497	3XE_S47.pan.rmd.sort	0	0	4280	0	FALSE
SUPERPANG_33_length=9224	3XE_S47.pan.rmd.sort	0	0	2530	0	FALSE
SUPERPANG_35_length=6880	3XE_S47.pan.rmd.sort	0	0	1417	0	FALSE
SUPERPANG_37_length=21280	3XE_S47.pan.rmd.sort	0	0	17740	0	FALSE
SUPERPANG_38_length=105479	3XE_S47.pan.rmd.sort	0	0	67168	0	FALSE
SUPERPANG_39_length=4331	3XE_S47.pan.rmd.sort	0	0	3438	0	FALSE
SUPERPANG_40_length=3626	3XE_S47.pan.rmd.sort	0	0	2385	0	FALSE
SUPERPANG_42_length=2842	3XE_S47.pan.rmd.sort	0	0	1305	0	FALSE
SUPERPANG_45_length=840	3XE_S47.pan.rmd.sort	0	0	304	0	FALSE
SUPERPANG_46_length=415	3XE_S47.pan.rmd.sort	0	0	415	0	FALSE
SUPERPANG_53_length=5471	3XE_S47.pan.rmd.sort	0	0	4554	0	FALSE
SUPERPANG_60_length=1938	3XE_S47.pan.rmd.sort	0	0	1231	0	FALSE
SUPERPANG_63_length=74749	3XE_S47.pan.rmd.sort	0	0	64915	0	FALSE
SUPERPANG_64_length=51292	3XE_S47.pan.rmd.sort	0	0	36893	0	FALSE
SUPERPANG_66_length=21572	3XE_S47.pan.rmd.sort	0	0	20500	0	FALSE
SUPERPANG_70_length=39927	3XE_S47.pan.rmd.sort	0	0	27093	0	FALSE
SUPERPANG_74_length=3380	3XE_S47.pan.rmd.sort	0	0	1026	0	FALSE
SUPERPANG_75_length=2765	3XE_S47.pan.rmd.sort	0	0	1582	0	FALSE
SUPERPANG_76_length=2548	3XE_S47.pan.rmd.sort	0	0	2486	0	FALSE
SUPERPANG_77_length=2513	3XE_S47.pan.rmd.sort	0	0	2419	0	FALSE
SUPERPANG_78_length=2030	3XE_S47.pan.rmd.sort	0	0	1007	0	FALSE
SUPERPANG_82_length=805	3XE_S47.pan.rmd.sort	0	0	737	0	FALSE
SUPERPANG_83_length=971	3XE_S47.pan.rmd.sort	0	0	971	0	FALSE
SUPERPANG_93_length=11667	3XE_S47.pan.rmd.sort	0	0	5175	0	FALSE
SUPERPANG_102_length=760	3XE_S47.pan.rmd.sort	0	0	686	0	FALSE
SUPERPANG_104_length=9869	3XE_S47.pan.rmd.sort	0	0	8870	0	FALSE
SUPERPANG_105_length=4628	3XE_S47.pan.rmd.sort	0	0	1933	0	FALSE
SUPERPANG_106_length=4367	3XE_S47.pan.rmd.sort	0	0	2475	0	FALSE
SUPERPANG_107_length=4195	3XE_S47.pan.rmd.sort	0	0	4195	0	FALSE
SUPERPANG_108_length=1664	3XE_S47.pan.rmd.sort	0	0	1664	0	FALSE
SUPERPANG_109_length=948	3XE_S47.pan.rmd.sort	0	0	718	0	FALSE
SUPERPANG_9_length=48983	4EE_S48.pan.rmd.sort	0	0	26110	0	FALSE
SUPERPANG_18_length=31676	4EE_S48.pan.rmd.sort	0	0	20193	0	FALSE
SUPERPANG_19_length=31097	4EE_S48.pan.rmd.sort	0	0	26412	0	FALSE
SUPERPANG_22_length=21680	4EE_S48.pan.rmd.sort	0	0	16765	0	FALSE
SUPERPANG_23_length=20494	4EE_S48.pan.rmd.sort	0	0	16955	0	FALSE
SUPERPANG_24_length=18481	4EE_S48.pan.rmd.sort	0	0	13116	0	FALSE
SUPERPANG_26_length=15701	4EE_S48.pan.rmd.sort	0	0	10791	0	FALSE
SUPERPANG_28_length=13079	4EE_S48.pan.rmd.sort	0	0	12605	0	FALSE
SUPERPANG_29_length=11951	4EE_S48.pan.rmd.sort	0	0	6416	0	FALSE
SUPERPANG_30_length=13391	4EE_S48.pan.rmd.sort	0	0	11465	0	FALSE
SUPERPANG_31_length=9497	4EE_S48.pan.rmd.sort	0	0	4277	0	FALSE
SUPERPANG_33_length=9224	4EE_S48.pan.rmd.sort	0	0	2528	0	FALSE
SUPERPANG_35_length=6880	4EE_S48.pan.rmd.sort	0	0	1419	0	FALSE
SUPERPANG_37_length=21280	4EE_S48.pan.rmd.sort	0	0	17744	0	FALSE
SUPERPANG_38_length=105479	4EE_S48.pan.rmd.sort	0	0	67028	0	FALSE
SUPERPANG_39_length=4331	4EE_S48.pan.rmd.sort	0	0	3438	0	FALSE
SUPERPANG_40_length=3626	4EE_S48.pan.rmd.sort	0	0	2384	0	FALSE
SUPERPANG_42_length=2842	4EE_S48.pan.rmd.sort	0	0	1312	0	FALSE
SUPERPANG_45_length=840	4EE_S48.pan.rmd.sort	0	0	303	0	FALSE
SUPERPANG_46_length=415	4EE_S48.pan.rmd.sort	0	0	415	0	FALSE
SUPERPANG_53_length=5471	4EE_S48.pan.rmd.sort	0	0	4552	0	FALSE
SUPERPANG_60_length=1938	4EE_S48.pan.rmd.sort	0	0	1234	0	FALSE
SUPERPANG_63_length=74749	4EE_S48.pan.rmd.sort	0	0	64324	0	FALSE
SUPERPANG_64_length=51292	4EE_S48.pan.rmd.sort	0	0	37026	0	FALSE
SUPERPANG_66_length=21572	4EE_S48.pan.rmd.sort	0	0	20506	0	FALSE
SUPERPANG_70_length=39927	4EE_S48.pan.rmd.sort	0	0	26814	0	FALSE
SUPERPANG_72_length=44178	4EE_S48.pan.rmd.sort	0	0	33763	0	FALSE
SUPERPANG_75_length=2765	4EE_S48.pan.rmd.sort	0	0	1583	0	FALSE
SUPERPANG_76_length=2548	4EE_S48.pan.rmd.sort	0	0	2486	0	FALSE
SUPERPANG_77_length=2513	4EE_S48.pan.rmd.sort	0	0	2428	0	FALSE
SUPERPANG_78_length=2030	4EE_S48.pan.rmd.sort	0	0	1005	0	FALSE
SUPERPANG_82_length=805	4EE_S48.pan.rmd.sort	0	0	732	0	FALSE
SUPERPANG_83_length=971	4EE_S48.pan.rmd.sort	0	0	971	0	FALSE
SUPERPANG_102_length=760	4EE_S48.pan.rmd.sort	0	0	714	0	FALSE
SUPERPANG_104_length=9869	4EE_S48.pan.rmd.sort	0	0	8922	0	FALSE
SUPERPANG_105_length=4628	4EE_S48.pan.rmd.sort	0	0	1894	0	FALSE
SUPERPANG_106_length=4367	4EE_S48.pan.rmd.sort	0	0	2439	0	FALSE
SUPERPANG_107_length=4195	4EE_S48.pan.rmd.sort	0	0	4195	0	FALSE
SUPERPANG_108_length=1664	4EE_S48.pan.rmd.sort	0	0	1664	0	FALSE
SUPERPANG_109_length=948	4EE_S48.pan.rmd.sort	0	0	718	0	FALSE
SUPERPANG_9_length=48983	4EM_S24.pan.rmd.sort	0	0	26238	0	FALSE
SUPERPANG_18_length=31676	4EM_S24.pan.rmd.sort	0	0	20224	0	FALSE
SUPERPANG_19_length=31097	4EM_S24.pan.rmd.sort	0	0	26479	0	FALSE
SUPERPANG_22_length=21680	4EM_S24.pan.rmd.sort	0	0	16663	0	FALSE
SUPERPANG_23_length=20494	4EM_S24.pan.rmd.sort	0	0	16953	0	FALSE
SUPERPANG_24_length=18481	4EM_S24.pan.rmd.sort	0	0	13181	0	FALSE
SUPERPANG_26_length=15701	4EM_S24.pan.rmd.sort	0	0	10767	0	FALSE
SUPERPANG_28_length=13079	4EM_S24.pan.rmd.sort	0	0	12604	0	FALSE
SUPERPANG_29_length=11951	4EM_S24.pan.rmd.sort	0	0	6467	0	FALSE
SUPERPANG_30_length=13391	4EM_S24.pan.rmd.sort	0	0	11443	0	FALSE
SUPERPANG_31_length=9497	4EM_S24.pan.rmd.sort	0	0	4280	0	FALSE
SUPERPANG_33_length=9224	4EM_S24.pan.rmd.sort	0	0	2535	0	FALSE
SUPERPANG_35_length=6880	4EM_S24.pan.rmd.sort	0	0	1419	0	FALSE
SUPERPANG_37_length=21280	4EM_S24.pan.rmd.sort	0	0	17743	0	FALSE
SUPERPANG_38_length=105479	4EM_S24.pan.rmd.sort	0	0	67227	0	FALSE
SUPERPANG_39_length=4331	4EM_S24.pan.rmd.sort	0	0	3438	0	FALSE
SUPERPANG_40_length=3626	4EM_S24.pan.rmd.sort	0	0	2382	0	FALSE
SUPERPANG_41_length=3105	4EM_S24.pan.rmd.sort	0	0	634	0	FALSE
SUPERPANG_42_length=2842	4EM_S24.pan.rmd.sort	0	0	1319	0	FALSE
SUPERPANG_45_length=840	4EM_S24.pan.rmd.sort	0	0	301	0	FALSE
SUPERPANG_46_length=415	4EM_S24.pan.rmd.sort	0	0	415	0	FALSE
SUPERPANG_53_length=5471	4EM_S24.pan.rmd.sort	0	0	4555	0	FALSE
SUPERPANG_60_length=1938	4EM_S24.pan.rmd.sort	0	0	1230	0	FALSE
SUPERPANG_63_length=74749	4EM_S24.pan.rmd.sort	0	0	64571	0	FALSE
SUPERPANG_64_length=51292	4EM_S24.pan.rmd.sort	0	0	36904	0	FALSE
SUPERPANG_66_length=21572	4EM_S24.pan.rmd.sort	0	0	20504	0	FALSE
SUPERPANG_70_length=39927	4EM_S24.pan.rmd.sort	0	0	27005	0	FALSE
SUPERPANG_74_length=3380	4EM_S24.pan.rmd.sort	0	0	1028	0	FALSE
SUPERPANG_75_length=2765	4EM_S24.pan.rmd.sort	0	0	1516	0	FALSE
SUPERPANG_76_length=2548	4EM_S24.pan.rmd.sort	0	0	2479	0	FALSE
SUPERPANG_77_length=2513	4EM_S24.pan.rmd.sort	0	0	2432	0	FALSE
SUPERPANG_78_length=2030	4EM_S24.pan.rmd.sort	0	0	1006	0	FALSE
SUPERPANG_82_length=805	4EM_S24.pan.rmd.sort	0	0	734	0	FALSE
SUPERPANG_83_length=971	4EM_S24.pan.rmd.sort	0	0	971	0	FALSE
SUPERPANG_102_length=760	4EM_S24.pan.rmd.sort	0	0	709	0	FALSE
SUPERPANG_104_length=9869	4EM_S24.pan.rmd.sort	0	0	8872	0	FALSE
SUPERPANG_105_length=4628	4EM_S24.pan.rmd.sort	0	0	1928	0	FALSE
SUPERPANG_106_length=4367	4EM_S24.pan.rmd.sort	0	0	2471	0	FALSE
SUPERPANG_107_length=4195	4EM_S24.pan.rmd.sort	0	0	4195	0	FALSE
SUPERPANG_108_length=1664	4EM_S24.pan.rmd.sort	0	0	1664	0	FALSE
SUPERPANG_109_length=948	4EM_S24.pan.rmd.sort	0	0	718	0	FALSE
SUPERPANG_9_length=48983	4XE_S49.pan.rmd.sort	0	0	26147	0	FALSE
SUPERPANG_18_length=31676	4XE_S49.pan.rmd.sort	0	0	20169	0	FALSE
SUPERPANG_19_length=31097	4XE_S49.pan.rmd.sort	0	0	26408	0	FALSE
SUPERPANG_22_length=21680	4XE_S49.pan.rmd.sort	0	0	16666	0	FALSE
SUPERPANG_23_length=20494	4XE_S49.pan.rmd.sort	0	0	16952	0	FALSE
SUPERPANG_24_length=18481	4XE_S49.pan.rmd.sort	0	0	13241	0	FALSE
SUPERPANG_26_length=15701	4XE_S49.pan.rmd.sort	0	0	10779	0	FALSE
SUPERPANG_28_length=13079	4XE_S49.pan.rmd.sort	0	0	12603	0	FALSE
SUPERPANG_29_length=11951	4XE_S49.pan.rmd.sort	0	0	6303	0	FALSE
SUPERPANG_30_length=13391	4XE_S49.pan.rmd.sort	0	0	11392	0	FALSE
SUPERPANG_31_length=9497	4XE_S49.pan.rmd.sort	0	0	4283	0	FALSE
SUPERPANG_33_length=9224	4XE_S49.pan.rmd.sort	0	0	2527	0	FALSE
SUPERPANG_35_length=6880	4XE_S49.pan.rmd.sort	0	0	1417	0	FALSE
SUPERPANG_37_length=21280	4XE_S49.pan.rmd.sort	0	0	17731	0	FALSE
SUPERPANG_38_length=105479	4XE_S49.pan.rmd.sort	0	0	67094	0	FALSE
SUPERPANG_39_length=4331	4XE_S49.pan.rmd.sort	0	0	3431	0	FALSE
